user_id,address,vol,last_ts
62070,0xF4208ebE39cc9C043327E56fC55DaFdf538A5A31,850.3641259999999,1772392660156
64967,0x3d39c7385431a4f163aAC25F21De0b8a3bdb6259,822.9865319999998,1772720048533
68466,0x6617852FEB6921dB191F353827D34c6d0c801833,788.1038000000002,1772531595534
70775,0x43CeF341d22Ee06c46653e228474638e680efc58,713.940493,1772429368848
70115,0x01621a7fedA2F8eCcab4Eb1b33772465FBFB007c,642.0673280000002,1772403132698
62967,0xE41622fe7e00759c8572a8E9f39B8b024f78B128,602.5411339999999,1772133986450
62905,0xa8C0FE713Ef2C28CF3C229d444E7c80A65914029,578.421715,1772128028802
68587,0x733CC62E8720bA5d675d664A7ff0872C37115845,556.24636,1772358036464
64285,0x26ec40313547dC3D053b7f0079F2ea1E1dbB7844,529.991892,1772202660346
68065,0xb6cE062e42aE0d13bb2dBa9C67e630a48cd946D6,509.61429100000004,1772407809923
68946,0x96908b22e830B03473c4C8c074a30e7f7Fc8Ce99,495.19237999999996,1772380217396
63797,0x8963bF3079639E06d2f88e59B47988Ca75f81C53,438.562642,1772269795688
61798,0xf48DcFF83423D15c2b17CcD626B90292d963E94b,413.400764,1772089475164
62457,0x5dAD47F7b0b895AccCc43B07792cB608C27FD70E,378.2626,1772116969518
65269,0xEb021Ee196666f8B9ff015E5717F028dF9338F40,376.7626099999998,1772649405389
70720,0xE7a1B767654CE12EEEb8BB1305a9645dEEf9F4B6,375.61223300000006,1772427432345
64040,0xDECf2ba1E034b52fc77CD345ba67B9Ec57d44dFA,373.74497600000007,1772469051648
70749,0x50181f6724F458e44302B9D3CeDf9E720EeC2bA4,371.40401,1772428097346
67040,0xbc792f70B942c09Be1e26213f3C7A87B7e6D6FDd,368.57249399999995,1772331995165
63561,0x1207cB6771A01af860E20C8Dd5ae5623b8714E42,366.63969700000007,1772723884271
70765,0xB21BBfa9182178a0f092656EA6Ba61340F1dCb33,364.28456,1772428469345
70821,0xf9712FE5c15f4d9d4bB6A6e2ab7aCa958b373571,350.92474200000004,1772429966847
